id,위도,경도,한글과명,한글보통명,학명,조사연도,조사일자,개체수
35453,37.300305555562176,126.94461111068725,석패과,펄조개,Anodonta woodiana,2020,2020-11-09,1
36027,37.25111111111111,126.97111111111111,석패과,펄조개,Anodonta woodiana,2017,2017-11-01,1
34964,37.27269444465638,126.96216666645473,석패과,펄조개,Anodonta woodiana,2017,2017-03-01,1
34141,37.283128282758916,127.06899659660128,석패과,펄조개,Anodonta woodiana,2018,2018-10-08,1
34530,37.270379123687746,127.0628014066484,석패과,펄조개,Anodonta woodiana,2018,2018-11-05,1
35448,37.300305555562176,126.94461111068725,석패과,펄조개,Anodonta woodiana,2017,2017-11-01,1
34902,37.27269444465638,126.96216666645473,석패과,펄조개,Anodonta woodiana,2020,2020-06-08,1
35168,37.27269444465638,126.96216666645473,석패과,펄조개,Anodonta woodiana,2016,2016-09-12,1
35789,37.239750000105964,126.9734444443385,석패과,펄조개,Anodonta woodiana,2018,2018-10-08,1
34136,37.283128282758916,127.06899659660128,석패과,펄조개,Anodonta woodiana,2017,2017-03-06,1
36029,37.25111111111111,126.97111111111111,석패과,펄조개,Anodonta woodiana,2018,2018-06-11,1
34250,37.283128282758916,127.06899659660128,석패과,펄조개,Anodonta woodiana,2020,2020-07-14,22
36032,37.25111111111111,126.97111111111111,석패과,펄조개,Anodonta woodiana,2020,2020-06-08,1
34142,37.283128282758916,127.06899659660128,석패과,펄조개,Anodonta woodiana,2018,2018-11-05,1
35167,37.27269444465638,126.96216666645473,석패과,펄조개,Anodonta woodiana,2016,2016-06-13,1
34139,37.283128282758916,127.06899659660128,석패과,펄조개,Anodonta woodiana,2017,2017-11-06,1
33819,37.25805555555556,127.04866666687859,석패과,펄조개,Anodonta woodiana,2020,2020-11-09,5
34140,37.283128282758916,127.06899659660128,석패과,펄조개,Anodonta woodiana,2018,2018-04-02,1
34531,37.270379123687746,127.0628014066484,석패과,펄조개,Anodonta woodiana,2019,2019-03-26,1
35451,37.300305555562176,126.94461111068725,석패과,펄조개,Anodonta woodiana,2019,2019-09-02,1
34969,37.27269444465638,126.96216666645473,석패과,펄조개,Anodonta woodiana,2018,2018-09-10,1
35447,37.300305555562176,126.94461111068725,석패과,펄조개,Anodonta woodiana,2017,2017-07-01,1
36031,37.25111111111111,126.97111111111111,석패과,펄조개,Anodonta woodiana,2018,2018-10-08,1
34968,37.27269444465638,126.96216666645473,석패과,펄조개,Anodonta woodiana,2017,2017-11-01,1
32624,37.263944444656374,126.98899999989403,모기과,한국얼룩날개모기,Anopheles (Anopheles) koreicus,2016,2016-09-12,1
31778,37.265761111577355,127.01423888842267,애우묵날도래과,큰애우묵날도래,Apatania maritima,2016,2016-07-18,1
30307,37.31240229924519,127.02004547198614,애우묵날도래과,큰애우묵날도래,Apatania maritima,2017,2017-03-20,1
30441,37.31240229924519,127.02004547198614,애우묵날도래과,큰애우묵날도래,Apatania maritima,2016,2016-06-20,1
30303,37.31240229924519,127.02004547198614,애우묵날도래과,큰애우묵날도래,Apatania maritima,2014,2014-07-28,1
32832,37.322133245997954,126.97636831177607,애우묵날도래과,큰애우묵날도래,Apatania maritima,2020,2020-05-11,1
30308,37.31240229924519,127.02004547198614,애우묵날도래과,큰애우묵날도래,Apatania maritima,2017,2017-04-17,1
30304,37.31240229924519,127.02004547198614,애우묵날도래과,큰애우묵날도래,Apatania maritima,2014,2014-08-25,1
30020,37.30000736283914,127.02905085139805,애우묵날도래과,큰애우묵날도래,Apatania maritima,2020,2020-06-15,1
30305,37.31240229924519,127.02004547198614,애우묵날도래과,큰애우묵날도래,Apatania maritima,2015,2015-03-23,1
30309,37.31240229924519,127.02004547198614,애우묵날도래과,큰애우묵날도래,Apatania maritima,2017,2017-07-14,1
30440,37.31240229924519,127.02004547198614,애우묵날도래과,큰애우묵날도래,Apatania maritima,2016,2016-05-23,1
